audio,Reference,Base_Pred,LoRA_Pred,Base_CER,LoRA_CER,Improved
datasets/Sample/01.원천데이터/SPK014/SPK014KBSCU004/SPK014KBSCU004F006.wav,고전소설 흥부전을 소재로한 이 영화는 흥부전의 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조혁 역을 맡아 정진영 정우 씨와 호흡을 맞췄습니다,고전소설 흥부전을 소재로 한 이 영화는 흥부전에 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조형력을 맡아 정진영 정우 씨와 호흡을 마쳤습니다,고전소설 흥부전을 소재로한 이 영화는 흥부전의 진짜 작가와 주인공을 밝혀내는 이야기로 극중 김주혁 씨는 조선 후기 백성들을 돌보는 양반 조혁 역을 맡아 정진영 정우 씨와 호흡을 맞췄습니다,0.0641,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSCU004/SPK014KBSCU004F001.wav,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,배우 고 김주혁 씨가 출연한 영화 흥부가 개봉을 앞두고 있습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F002.wav,끝이 보이지 않는 설원 위를 말 무리가 한꺼번에 달리는 모습이 장관을 연출하고 있습니다,끝이 보이지 않는 서런 위를 말무리가 한꺼번에 달리는 모습이 장관을 연출하고 있습니다,끝이 보이지 않는 서론 위를 말 무리가 한꺼번에 달리는 모습이 장관을 연출하고 있습니다,0.0556,0.0556,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F005.wav,신장 이리 지역의 말은 품종이 우수하기로 유명합니다,신장 이리지역의 말은 품종이 우수하기로 유명합니다,신장 이리 지역의 말은 품종이 우수하기로 유명합니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F003.wav,수를 셀 수 없을 만큼 많은 수의 말이 드넓은 눈밭을 내달립니다,술을 셀 수 없을 만큼 많은 수의 말이 더 넓은 눈밭을 내달립니다,수를 셀 수 없을 만큼 많은 수의 말이 드넓은 눈밭을 내달립니다,0.12,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F008.wav,눈이 많이 내리고 빙질도 좋아 연중 다섯 달이나 스키 탈 수 있는 신장 이리 지역을 찾는 관광객들에게 또 하나의 좋은 볼거리가 되고 있습니다,눈이 많이 내리고 빙질도 좋아 연중 5달이나 스킷할 수 있는 신장 1위 지역을 찾는 관광객들에게 또 하나의 좋은 볼거리가 되고 있습니다,눈이 많이 내리고 빙질도 좋아 연중 다섯 달이나 스킷할 수 있는 신장 이리 지역을 찾는 관광객들에게 또 하나의 좋은 볼거리가 되고 있습니다,0.1071,0.0357,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F004.wav,설원과 말무리가 만들어낸 장관에 관광객들은 카메라 셔터를 눌러대며 흥분을 감추지 못하는데요,서론과 말무리가 만들어낸 장관에 관광객들은 카메라 셔터를 눌러 대며 흥분을 감추지 못하는데요,설원과 말무리가 만들어낸 장관에 관광객들은 카메라 셔터를 눌러대며 흥분을 감추지 못하는데요,0.05,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F001.wav,곳곳에서 봄소식이 들려오고 있지만 신장 이리 지역은 아직 흰 눈으로 뒤덮여 있습니다,곳곳에서 봄 소식이 들려오고 있지만 신장 1위 지역은 아직 흰 눈으로 뒤덮혀 있습니다,고 곳에서 봄소식이 들려오고 있지만 신장 이리 지역은 아직 흰 눈으로 뒤덮여 있습니다,0.0857,0.0286,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F006.wav,현지 유목민들은 매년 겨울 말의 체력 단련을 위해 사육장에 갇혀 있던 말을 눈밭에 풀어 놓고 마음껏 달리게 하는데요,현지 유목민들은 매년 겨울 말에 체력 달련을 위해 사육장에 갇혀 있던 말을 눈밭에 풀어놓고 마음껏 달리게 하는데요,현지 유목민들은 매년 겨울 말에 체력달련을 위해 사육장에 갇혀 있던 말을 눈밭에 풀어놓고 마음껏 달리게 하는데요,0.0426,0.0426,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN035/SPK014KBSIN035F007.wav,현지 정부는 목축 농가들이 한꺼번에 말을 풀어놓게 해 지역의 특별한 관광 상품으로 육성하고 있습니다,현지 정부는 목축 농가들이 한꺼번에 말을 풀어놓게 해 지역의 특별한 관광 상품으로 육성하고 있습니다,현지 정부는 목축 농가들이 한꺼번에 말을 풀어놓게 해 지역에 특별한 관광 상품으로 육성하고 있습니다,0.0,0.0238,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F003.wav,해외 주둔 미군은 약 십 구 만 구 천여 명,해외 주둔 미군은 약 19만 9천여 명,해외 주둔 미군은 약 십 구 만 구 천여 명,0.2,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F009.wav,하지만 섀너핸 미 국방장관 대행은 미 상원 군사위 청문회에서 주둔 비용 플러스 오십 은 잘못된 보도라고 밝혔습니다,하지만 쉐넌엔 미 국방장관 대행은 미 사문 군사위 청문회에서 주돈비용 플러스 50은 잘못된 보도라고 밝혔습니다,하지만 섀너헨 미 국방장관 대행은 미 상원 군사위 청문회에서 주둔 비용 플러스 오십은 잘못된 보도라고 밝혔습니다,0.1702,0.0213,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F001.wav,미국이 해외에 주둔하는 미군의 비용 전부에 오십 퍼센트 할증까지 동맹국에 요구할 것이라는 언론 보도가 최근 나왔었는데 섀녀핸 미 국방장관 대행이 사실이 아니라고 부인했습니다,미국이 해외에 주둔하는 미국의 비용 전부의 50 할증까지 동맹국에 요구할 것이라는 언론 보도가 최근 나왔었는데 신현현 미 국방장관 대행이 사실이 아니라고 부인했습니다,미국이 해외에 주둔하는 미국의 비용 전부에 오십 퍼센트 할증까지 동맹국에 요구할 것이라는 언론 보도가 최근 나왔었는데 섀녀엔 미 국방장관 대행이 사실이 아니라고 부인했습니다,0.1351,0.027,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F005.wav,미국 정부는 주둔국과 협상을 통해 미군 주둔 비용을 나눠서 부담하고 있습니다,미국 정부는 주둔국과 협상을 통해 미군 주둔 비용을 나눠서 부담하고 있습니다,미국 정부는 주둔국과 협상을 통해 미군 주둔 비용을 나눠서 부담하고 있습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F010.wav,섀너핸 국방장관 대행은 다만 미군 주둔 비용의 공평한 분담 원칙을 강조했습니다,쉐넌 해는 국방장관대행은 다만 미군 주둔 비용의 공평한 분담 원칙을 강조했습니다,섀너헨 국방장관 대행은 다만 미군 주둔 비용의 공평한 분담 원칙을 강조했습니다,0.1212,0.0303,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F004.wav,전체 미군 병력 이백 십 삼 만 삼 천여 명의 십 퍼센트 에 육박합니다,전체 미군 병력 213만 3000여 명의 10에 육박합니다,전체 미군 병력 이백 십 삼 만 삼 천여 명의 십 퍼센트 에 육박합니다,0.4615,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F012.wav,월스트리트저널은 동맹은 부동산 거래가 아니며 미국의 외교정책을 훼손할 수 있다고 비판하는 사설을 실었습니다,월스트릿 전화를 동맹은 부동산 거래가 아니며 미국의 외교 정책을 훼손할 수 있다고 비판하는 사서를 실었습니다,월스트릿 전월은 동맹은 부동산 거래가 아니며 미국의 외교정책을 훼손할 수 있다고 비판하는 사설을 실었습니다,0.1489,0.0851,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F006.wav,워싱턴포스트 블룸버그 등은 최근 미국 정부가 이른바 주둔 비용 플러스 오십 방안을 검토하고 있다고 보도했습니다,워싱턴 포스트 블룸버그 등은 최근 미국 정부가 이른바 주돈비용 플러스 50방안을 검토하고 있다고 보도했습니다,워싱턴포스트 블룸버그 등은 최근 미국 정부가 이른바 주둔 비용 플러스 오십 방안을 검토하고 있다고 보도했습니다,0.0638,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F002.wav,해당 보도가 나오자 미국 안에서 먼저 강한 반발 기류가 흘러 나오기도 했습니다,해당 보도가 나오자 미국 안에서 먼저 강한 반발 규류가 흘러나오기도 했습니다,해당 보도가 나오자 미국 안에서 먼저 강한 반발 기류가 흘러 나오기도 했습니다,0.0312,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F013.wav,섀너핸 장관 대행은 올해 한미연합훈련이 재설계됐다며 이달 말 정경두 국방장관과 만나 한미연합훈련의 진행 경과와 결과를 논의할 계획이라고 밝혔습니다,쉐넌엔 장관대행은 올해 한미연합훈련이 재설계됐다며 이달 말 정경두 국방장관과 만나 한미연합훈련의 진행 경과와 결과를 논의할 계획이라고 밝혔습니다,섀너엔 장관 대행은 올해 한미연합 훈련이 재설계됐다며 이달 말 정경두 국방장관과 만나 한미연합 훈련의 진행 경과와 결과를 논의할 계획이라고 밝혔습니다,0.0469,0.0156,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F011.wav,앞서 주둔 비용 플러스 오십 보도가 나오자 미국 내에서 먼저 미군은 용병이 아니라는 비판이 제기됐습니다,앞서 주둔 비용 플러스 50도가 나오자 미국 내에서 먼저 미군은 용병이 아니라는 비판이 제기됐습니다,앞서 주둔 비용 플러스 오십 보도가 나오자 미국 내에서 먼저 미군은 용병이 아니라는 비판이 제기됐습니다,0.0698,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F007.wav,주둔 비용 전부에다 오십 퍼센트 할증된 금액을 더해 주둔국에 요구할거라는 내용입니다,주둔 비용 전부에다 50 할증된 금액을 더해 주둔국에 요구할 거라는 내용입니다,주둔 비용 전부에다 오십 퍼센트 할증된 금액을 더해 주둔국에 요구할 거라는 내용입니다,0.1389,0.0,True
datasets/Sample/01.원천데이터/SPK014/SPK014KBSIN038/SPK014KBSIN038F008.wav,보도가 사실이라면 올해 주한미군 방위비 분담금으로 일 조 삼백 팔십 구 억 원을 내고 내년 비용 협상을 다시 시작해야 하는 우리로서는 큰 부담입니다,보도가 사실이라면 올해 주한미군 방위비 부담금으로 1조 389억 원을 내고 내년 비용 협상을 다시 시작해야 하는 우리로서는 큰 부담입니다,보도가 사실이라면 올해 주한미군 방위비 부담금으로 일 조 삼백 팔십 구 억 원을 내고 내년 비용 협상을 다시 시작해야 하는 우리로서는 큰 부담입니다,0.1167,0.0167,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M003.wav,영화진흥위원회 자료에 따르면 이천 십 칠 년 극장가 누적 관객 수는 이 억 천 구백 팔십 칠 만 명으로 집계됐습니다,영화 지능위원회 자료에 따르면 2017년 극장과 누적 관객 수는 2억 1987만 명으로 집계됐습니다,영화지능위원회 자료에 따르면 이천 십 칠 년 극장가 누적 관객 수는 이 억 천 구백 팔십 칠 만 명으로 집계됐습니다,0.3111,0.0444,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M007.wav,무엇보다 연말에 시작된 한국 영화들의 흥행 릴레이가 올초에도 계속되고 있고 상반기에는 더 다양한 장르와 소재의 작품들이 개봉할 예정이라 극장가의 활기는 당분간 계속될 거라는 전망이 나오고 있습니다,무엇보다 연말에 시작된 한국 영화의 흥행 일레이가 올 초에도 계속되고 있고 상반기에는 더 다양한 장르와 소재 작품들이 개봉할 예정이라 극장가의 활개는 당분간 계속될 거라는 전망이 나오고 있습니다,무엇보다 연말에 시작된 한국 영화들의 흥행 릴레이가 올초에도 계속되고 있고 상반기에는 더 다양한 장르와 소재의 작품들이 개봉할 예정이라 극장가의 활기는 당분간 계속될 거라는 전망이 나오고 있습니다,0.0476,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M001.wav,지난해 극장을 찾은 연간 관객 수가 역대 최다치를 기록했습니다,지난해 극장을 찾은 연관 관객 수가 역다 최다치를 기록했습니다,지난해 극장을 찾은 연간 관객 수가 역대 최다치를 기록했습니다,0.0769,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M006.wav,그 결과 지난해 한국 영화는 육 년 연속 관객 수 일 억 명대를 유지했고 점유율도 오십 삼 퍼센트 를 기록했습니다,그 결과 지난해 한국 영화는 6년 연속 관객 수 1억 명대를 유지했고 점유율도 53를 기록했습니다,그 결과 지난해 한국 영화는 육 년 연속 관객 수 일 억 명대를 유지했고 점유율도 오십 삼 퍼센트 를 기록했습니다,0.1818,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M002.wav,전년보다 수치가 감소했을 거라는 추측이 많았는데 한국 영화들의 뒷심이 뜻밖의 결과로 이어졌습니다,전년보다 수치가 감수했을 거라는 추측이 많았는데 한국 영화들의 뒷심이 뜻밖의 결과로 이어졌습니다,전년보다 수치가 감소했을 거라는 추측이 많았는데 한국 영화들의 뒷심이 뜻밖의 결과로 이어졌습니다,0.0238,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M004.wav,당초 업계에선 이른바 천만 영화가 택시운전사 한 편에 그치는 등 부진한 한해였다고 평가했지만 연간 관객 수는 이천 십 육 년보다 이백 팔십 사 만 명이 증가한 것으로 나타났습니다,당초 업계에서는 이른바 천만 영화가 택시운전사 한편에 그치는 등 부진한 한해였다고 평가했지만 연간 관객 수는 2016년보다 284만 명 증가한 것으로 나타났습니다,당초 업계에선 이른바 천 만 영화가 택시운전사 한 편에 그치는 등 부진한 한해였다고 평가했지만 연간 관객 수는 이천 십 육 년보다 이백 팔십 사 만 명 증가한 것으로 나타났습니다,0.1667,0.0139,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU001/SPK064KBSCU001M005.wav,이는 지난 십 이 월 십 사 일 개봉한 정우성 주연의 강철비를 시작으로 신과 함께 죄와벌 일 구 팔 칠 등 한국 영화 여러 편이 일제히 흥행에 성공하며 막판 반등을 이뤄낸 덕분인데요,이는 12월 14일 개봉한 정우성 주연의 강철비를 시작으로 신과 함께 제압을 1987 등 한국 영어 여러 편이 일제히 흥행에 성공하며 막판 반응을 이뤄낸 덕분인데요,이는,0.2143,0.9714,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU045/SPK064KBSCU045M003.wav,이곳은 유네스코 세계문화유산 중 하나인 프랑스 북부 노르파드칼레 광산입니다,이곳은 유네스코 세계 문화유산 중 하나인 프랑스 북부 노르카드 칼레의 광산입니다,이곳은 윤호스코 세계문화유산 중 하나인 프랑스 북부 노르파드칼레의 광산입니다,0.0606,0.0909,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU045/SPK064KBSCU045M004.wav,삼 세기를 이어온 이 탄광 유적지가 세계문화유산으로 지정된 지 팔 주년을 맞아 한 유명 예술 단체의 현대 무용가들이 이곳을 무대로 지역 주민들도 동참할 수 있는 기념 공연 프로젝트를 준비했는데요,삼세기를 이어온 이 탄광유적지가 세계 문화유산으로 지정된 지 8주년을 맞아 한 유명 예술단체의 현대무용가들이 이곳을 무대로 지역 주민들도 동참할 수 있는 기념공연 프로젝트를 준비했는데요,삼세기를 이어온 이 탄광 유적지가 세계 문화유산으로 지정된 지 팔 주년을 맞아 한 유명 예술 단체의 현대 무용가들이 이곳을 무대로 지역 주민들도 동참할 수 있는 기념 공연 프로젝트를 준비했는데요,0.0125,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU045/SPK064KBSCU045M005.wav,주최 측은 봉쇄 조치가 점차 완화되기 시작한 지난 오 월부터 온라인으로 주민들의 참여 신청을 받았으며 코로나 일 구 시대 참가자 간에 사회적 거리 두기를 지키고 다 함께 이 힘든 시기를 이겨내자는 의미도 담은 안무를 창작했다고 전했습니다,주최 측은 봉쇄 조치가 점차 완화되기 시작한 지난 5월부터 온라인으로 주민들의 참여 신청을 받았으며 코로나19 시대 참가자 간에 사회적 거리 두기를 지키고 다음께 이 힘든 시기를 이겨내자는 의미도 담은 안물을 창작했다고 전했습니다,주최 측은 봉쇄 조치가 점차 완화되기 시작한 지난 오 월부터 온라인으로 주민들의 참여 신청을 받았으며 코로나 일 구 시대 참가자 간에 사회적 거리 두기를 지키고 다 함께 이 힘든 시기를 이겨내자는 의미도 담은 안무를 창작했다고 전했습니다,0.0619,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU045/SPK064KBSCU045M002.wav,회색빛 민둥산 위에서 일정한 거리를 두고 둥글게 선 백 여 명의 사람들이 단체로 기이한 춤사위를 선보입니다,회색빛 민둥산 위에서 일정한 거리를 두고 둥글 개선 100여 명의 사람들이 단체로 기의한 춤사위를 선보입니다,회색빛 민둥산 위에서 일정한 거리를 두고 둥글게 선 백여 명의 사람들이 단체로 기의한 춤사위를 선보입니다,0.1136,0.0227,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU045/SPK064KBSCU045M001.wav,지역 주민들의 참여 속에 사회적 거리 두기를 지키고 코로나 일 구 극복 의지를 담은 창작 안무 공연이 프랑스 북부 광산 유적지에서 펼쳐졌습니다,지역 주민들의 참여 속에 사회적 거리 두기를 지키고 코로나19 극복 의지를 담은 창작 안무 공연이 프랑스 북부 광산 유적지에서 펼쳐졌습니다,지역 주민들의 참여 속에 사회적 거리 두기를 지키고 코로나 일 구 극복 의지를 담은 창작 안무 공연이 프랑스 북부 광산 유적지에서 펼쳐졌습니다,0.0345,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M003.wav,박원숙 씨는 지난 육 일 오후 방송된 교양 프로그램 같이 삽시다에 출연해 자신이 천 구백 팔십 삼 년부터 삼십 년이 넘도록 메니에르 병으로 투병 중이라고 털어놨습니다,박원숙 씨는 지난 6일 오후 방송된 교양 프로그램 같이 삽시다에 출연해 자신이 1983년부터 30년이 넘도록 매니엘의 병으로 투병 중이라고 털어놨습니다,박원숙 씨는 지난 육 일 오후 방송된 교양 프로그램 같이 삽시다에 출연해 자신이 천 구백 팔십 삼 년부터 삼십 년이 넘도록 메니에르 병으로 투병 중이라고 털어놨습니다,0.1791,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M002.wav,그러자 온라인 상에선 메니에르 병의 증상과 같은 병을 앓았던 또 다른 스타들이 함께 주목받고 있습니다,그러자 온라인상에서는 매니엘 병의 증상과 같은 병을 알았던 또 다른 스타들이 함께 주목받고 있습니다,그러자 온라인상에선 메니에르 병의 증상과 같은 병을 알았던 또 다른 스타들이 함께 주목받고 있습니다,0.1429,0.0238,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M005.wav,과거 배우 한지민 유지태 씨 가수 배일호 씨 등도 메니에르 병으로 연예 활동을 중단하거나 고통을 호소한 바 있습니다,과거 배우 한지민 유지태 씨 가수 베이로시 등도 매니엘 병으로 연애 활동을 중단하거나 고통을 호소한 바 있습니다,과거 배우 한지민 유지태 씨 가수 배일호 씨 등도 메니에르 병으로 연예 활동을 중단하거나 고통을 호소한 바 있습니다,0.1702,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M001.wav,탤런트 박원숙 씨가 희귀병 중 하나인 메니에르 병을 앓고 있다고 밝혔습니다,탤런트 박원숙 씨가 희귀 병 중 하나인 매니엘 병을 앓고 있다고 밝혔습니다,텔런트 박원숙 씨가 희귀병 중 하나인 메니에르 병을 앓고 있다고 밝혔습니다,0.0968,0.0323,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M004.wav,메니에르 병은 십 만 명 중 네 명 꼴로 발병되는 희귀성 질환으로 난청 현기증 귀울림 등의 증상을 동반하는 것으로 알려져 있는데요,메뉴르병은 10만 명 중 4명꼴로 발병되는 희귀성 질환으로 난청 현귀증 귀 울림 등의 증상을 동발하는 것으로 알려져 있는데요,메니에르 병은 십 만 명 중 네 명 꼴로 발병되는 희귀성 질환으로 난청 현기증 귀울림 등의 증상을 동반하는 것으로 알려져 있는데요,0.1346,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU006/SPK064KBSCU006M006.wav,방송에서 박원숙 씨는 오른쪽 귀의 청력을 거의 잃어버렸다고 고백하면서도 다행히 왼쪽 귀에는 이상이 없다며 긍정적인 모습을 보여 시청자들의 격려와 응원이 잇따르고 있습니다,방송에서 박원숙 씨는 오른쪽 귀의 척력을 거의 잃어버렸다고 고백하면서도 다행히 왼쪽 귀에는 이상이 없다며 긍정적인 모습을 보여 시청자들의 격려와 응원이 잇따르고 있습니다,방송에서 박원숙 씨는 오른쪽 귀의 청력을 거의 잃어버렸다고 고백하면서도 다행히 왼쪽 귀에는 이상이 없다며 긍정적인 모습을 보여 시청자들의 격려와 응원이 잇따르고 있습니다,0.0137,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M005.wav,이후 백 여 편의 영화와 드라마에 출연하며 배우로 전성기를 누릴 때도 가수의 꿈을 놓지 않았다고 합니다,이후 백여편의 영화와 드라마에 출연하며 배우로 전선기를 누릴때도 가수의 꿈을 놓지 않았다고 합니다,이후 백 여 편의 영화와 드라마에 출연하며 배우로 전성기를 누릴 때도 가수의 꿈을 놓지 않았다고 합니다,0.0238,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M006.wav,이영하 씨의 데뷔곡이 된 이번 노래 사랑 중 이별이는 잔잔한 발라드풍 가요로 중장년층이 공감할만 한 삶의 굴곡을 노랫말에 담고 있습니다,이영아 씨의 데뷔곡이 된 이번 노래 사랑 중 이별이는 잔잔한 발라드풍 가요로 중장년층이 공감할 만한 삶의 굴곡을 노랫말에 담고 있습니다,이영하 씨의 데뷔곡이 된 이번 노래 사랑 중 이별이는 잔잔한 발라드풍 가요로 중장년층이 공감할만 한 삶의 굴곡을 노랫말에 담고 있습니다,0.0179,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M004.wav,천 구백 칠십 칠 년 영화 배우로 데뷔한 이영하 씨는 데뷔 전 미 팔 군 부대에서 그룹사운드 멤버로 활동했을 만큼 음악에 남다른 애착을 보였다고 하는데요,1977년 영화배우로 데뷔한 이영아 씨는 데뷔 전 미 8군 부대에서 그룹 사운드 멤버로 활동했을 만큼 음악에 남다른 애책을 보였다고 하는데요,천 구백 칠십 칠 년 영화 배우로 데뷔한 이영하 씨는 데뷔 전 미 팔 군 부대에서 그룹사운드 멤버로 활동했을 만큼 음악에 남다른 애착을 보였다고 하는데요,0.1475,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M002.wav,육십 대 후반의 나이지만 제 이 의 인생에 도전하며 나이는 숫자에 불과하다는 걸 보여주고 있습니다,60대 후반의 나이지만 제 2의 인생에 도전하며 나이는 숫자에 불과하다는 걸 보여주고 있습니다,육십 대 후반의 나이지만 제 이 의 인생에 도전하며 나이는 숫자에 불과하다는 걸 보여주고 있습니다,0.075,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M001.wav,중견 배우 이영하 씨가 가수로서 출사표를 던졌습니다,중견배우 이영아 씨가 가수로서 출사표를 던졌습니다,중견 배우 이영하 씨가 가수로서 출사표를 던졌습니다,0.0455,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M003.wav,이영하 씨는 소속사를 통해 최근 사랑 중 이별이라는 제목의 음반을 발표하고 본격적인 가수 활동을 시작한다고 알렸습니다,이영아 씨는 소속사를 통해 최근 사랑 중 이별이라는 제목의 음반을 발표하고 본격적인 가수 활동을 시작한다고 알렸습니다,이영하 씨는 소속사를 통해 최근 사랑 중 이별이라는 제목의 음반을 발표하고 본격적인 가수 활동을 시작한다고 알렸습니다,0.02,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU008/SPK064KBSCU008M007.wav,이영하 씨는 음반과 함께 직접 출연한 뮤직비디오도 공개하는 등 가수로서의 변신에 열의를 보이고 있습니다,이영아 씨는 음반과 함께 직접 출연한 뮤직비디오도 공개하는 등 가수로서의 변신의 열의를 보이고 있습니다,이영하 씨는 음반과 함께 직접 출연한 뮤직비디오도 공개하는 등 가수로서의 변신에 열의를 보이고 있습니다,0.0455,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M002.wav,프랑스에선 내년을 기약하며 축제 취소의 아쉬움을 달래는 예술가들의 무관중 야외 공연이 펼쳐졌습니다,프랑스에선 내년을 기약하며 축제 취소의 아쉬움을 달래는 예술가들의 무관중 야외 공연이 펼쳐졌습니다,프랑스에선 내년을 기약하며 축제 취소의 아쉬움을 달래는 예술가들의 무관중 야외 공연이 펼쳐졌습니다,0.0,0.0,False
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M003.wav,해발고도 천 사백 미터 상공에서 자욱한 안개를 가르며 외줄을 타는 곡예사 그 아래 잔디 언덕에선 색소폰 연주에 맞춰 현대 무용가들의 공연이 펼쳐집니다,해발고도 1400m 상공에서 자욱한 안개를 가르며 외주를 타는 고개사 그 아래 잔디 언덕에선 섹소폰 연주에 맞춰 현대 무용가들의 공연이 펼쳐집니다,해발고도 천 사백 미터 상공에서 자욱한 안개를 가르며 외주를 타는 곡에사 그 아래 잔디 언덕에선 색소폰 연주에 맞춰 현대 무용가들의 공연이 펼쳐집니다,0.1613,0.0484,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M005.wav,매년 여름 안시 거리에서 열리는 설치 예술 축제 때마다 이곳 스키장 슬로프와 사 킬로미터 주변 산길을 무대로 축제 개막을 기념하는 대규모 예술 공연이 펼쳐졌는데요,매년 여름 안시거리에서 열리는 설치 예술 축제 때마다 이곳 스키장 슬로프와 4km 주변 산길을 무대로 축제 개막을 기념하는 대규모 예술공연이 펼쳐졌는데요,매년 여름 안시 거리에서 열리는 설치 예술 축제 때마다 이곳 스키장 슬로프와 사 킬로미터 주변 산길을 무대로 축제 개막을 기념하는 대규모 예술 공연이 펼쳐졌는데요,0.0746,0.0,True
datasets/Sample/01.원천데이터/SPK064/SPK064KBSCU046/SPK064KBSCU046M001.wav,코로나 일 구 여파로 전 세계 많은 축제와 유명 행사들이 취소나 연기 결정을 내렸는데요,코로나19 여파로 전 세계 많은 축제와 유명 행사들이 취소나 연기 결정을 내렸는데요,코로나 일 구 여파로 전 세계 많은 축제와 유명 행사들이 취소나 연기 결정을 내렸는데요,0.0571,0.0,True
